timestamp,5000,5100,5200,5300,5400,5500,S,T
0,-7.650130867134508e-06,-8.874926944484225e-05,4.302652174148318e-05,0.0005027109977783391,-0.0007413979520552918,0.0002920598328478262,5267.5,6.0
100,2.8361837364942327e-05,-0.0001595230904639349,7.30410130630136e-05,0.0004705935486119979,-0.0006641286471935504,0.00025165533861760785,5265.5,5.9999
200,9.556969711794171e-05,-0.0003108206219149326,0.00014211635014346226,0.0004904982029401549,-0.0006419575477129829,0.00022459391942610332,5265.5,5.9998
300,9.22054086516938e-07,-0.00011595155383560193,7.914543774244394e-05,0.0004710317339787426,-0.0007204426953963637,0.00028529502342479647,5266.5,5.9997
400,4.999180011248765e-05,-0.00020302089130247794,5.660397338432682e-05,0.0005628359637765163,-0.0007334493249921536,0.0002670384790210631,5264.5,5.9996
500,-4.244264752885883e-05,-4.304516168742584e-05,9.859367308566631e-05,0.0004165279865822758,-0.0007446312290383585,0.00031499737858731863,5263.5,5.9995
600,9.195884607478277e-05,-0.0002554118928659362,1.4237472727444273e-05,0.0005743344732161322,-0.0006295520983655295,0.0002044331992125427,5262.0,5.9994
700,-1.1034150281634403e-06,-7.765200374886504e-05,-6.4211034688961555e-06,0.0005153580628241838,-0.0006954485736047171,0.00026526703302672157,5262.5,5.9993
800,6.654972683645469e-05,-0.00025583251281927587,0.00012775334588160936,0.0004990885771167224,-0.0006909355461256813,0.0002533764091101308,5262.5,5.9992
900,0.00011910060865788497,-0.00034267618496081585,0.00010584302768584103,0.0005506769003719436,-0.0006436984458392265,0.00021075409408355568,5261.0,5.9991
1000,6.655083617426727e-05,-0.0002558367773699676,0.00012775547544157523,0.0004990968965768606,-0.0006909470635418913,0.0002533806327191159,5262.5,5.999
1100,5.7460957775019514e-05,-0.0002017059997047703,2.6626759822746468e-05,0.0005671606597945893,-0.0006947530849724798,0.00024521070728475945,5263.5,5.9989
1200,5.1701904843260565e-05,-0.0001940033045262305,3.8088916202137085e-05,0.0005451151821423,-0.0006870703810916926,0.00024616768243059667,5262.5,5.9988
1300,1.056704225061919e-05,-0.00011355768959141373,2.7154198245553374e-05,0.0005128838370672146,-0.0007059523483798555,0.00026890496040820125,5262.0,5.9987
1400,3.263091166283601e-05,-0.00015948813697145257,3.429687139626554e-05,0.0005436021254006038,-0.0007153963276272865,0.0002643545561392367,5264.0,5.9986
1500,0.00010302482626588921,-0.00031987908357737974,0.00010130748454697733,0.0005927488283358918,-0.0007250738806558587,0.0002478718250842806,5264.5,5.9985
1600,0.00010302568503156584,-0.00031988174993633975,0.00010130832899763603,0.0005927537692065141,-0.0007250799245246946,0.0002478738912251779,5264.5,5.9984
1700,3.160707844996474e-05,-0.0001688086421557395,7.11775264184665e-05,0.0004997909877706361,-0.0006960191650107281,0.00026225221452746625,5266.0,5.9983
